filename,max_lat,min_lat,max_lon,min_lon,file_type,file_size_mb,file_format,version,created,utmzone,srs
BA3_A01_2014_laz_8.laz,-1.626141975,-1.628091566,-61.69406348,-61.69651666,pointcloud,4.79851,LAS/LAZ,1,60/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A01_2014_laz_9.laz,-1.619036367,-1.628098118,-61.69650813,-61.70551135,pointcloud,55.096981,LAS/LAZ,1,60/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_0.laz,-1.754797944,-1.763846714,-61.82226211,-61.82373408,pointcloud,17.016183,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_1.laz,-1.781935133,-1.790985117,-61.82409418,-61.82700568,pointcloud,34.966875,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_10.laz,-1.727658712,-1.736708634,-61.81755267,-61.82046411,pointcloud,28.835975,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_11.laz,-1.751773287,-1.754800712,-61.8222712,-61.8226403,pointcloud,1.294316,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_12.laz,-1.79166818,-1.794019283,-61.81325674,-61.8222487,pointcloud,34.21021,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_13.laz,-1.74575086,-1.754800395,-61.81973297,-61.82228602,pointcloud,31.971315,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_14.laz,-1.792197416,-1.794548558,-61.80426723,-61.81325935,pointcloud,30.304472,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_15.laz,-1.792726152,-1.795077422,-61.79527783,-61.80426993,pointcloud,30.939603,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_2.laz,-1.754797304,-1.763845517,-61.82082332,-61.82227894,pointcloud,16.371033,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_3.laz,-1.763844025,-1.766723459,-61.82191755,-61.82227083,pointcloud,1.255571,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_4.laz,-1.772888852,-1.781938736,-61.82300325,-61.82591525,pointcloud,30.632595,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_5.laz,-1.763843067,-1.772892632,-61.82225506,-61.82482454,pointcloud,32.438784,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_6.laz,-1.736704873,-1.745754715,-61.81864243,-61.82155391,pointcloud,31.137599,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_7.laz,-1.724909655,-1.727662739,-61.81725077,-61.81936971,pointcloud,8.790487,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_8.laz,-1.793257573,-1.795323576,-61.790936,-61.79528027,pointcloud,12.124266,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BA3_A02_2014_laz_9.laz,-1.790978795,-1.793487877,-61.82224628,-61.82715788,pointcloud,28.674794,LAS/LAZ,1,61/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_0.laz,-1.662054478,-1.664361731,-61.83716646,-61.84031006,pointcloud,14.732349,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_1.laz,-1.662888326,-1.664363141,-61.84029991,-61.84177509,pointcloud,4.543773,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_10.laz,-1.682445412,-1.685921724,-61.84028813,-61.84375813,pointcloud,16.777444,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_11.laz,-1.673391869,-1.682453378,-61.83129938,-61.84030549,pointcloud,330.047418,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_12.laz,-1.682436215,-1.691498295,-61.83129291,-61.84029971,pointcloud,242.512208,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_13.laz,-1.673404645,-1.676922989,-61.849282,-61.85181051,pointcloud,13.133599,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_14.laz,-1.691485356,-1.693678573,-61.8312951,-61.83471889,pointcloud,12.302379,LAS/LAZ,1,106/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_15.laz,-1.664347794,-1.673408188,-61.83130574,-61.84030917,pointcloud,238.8441,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_16.laz,-1.664353042,-1.673413605,-61.84029389,-61.84929785,pointcloud,207.463109,LAS/LAZ,1,127/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_2.laz,-1.673387455,-1.682448524,-61.82231131,-61.83131644,pointcloud,184.945165,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_3.laz,-1.682431412,-1.691492506,-61.82230866,-61.83130937,pointcloud,114.792013,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_4.laz,-1.679210445,-1.68244028,-61.82019088,-61.82232179,pointcloud,2.76095,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_5.laz,-1.682433415,-1.683458691,-61.82129381,-61.82231932,pointcloud,0.262981,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_6.laz,-1.691483329,-1.692444618,-61.83033989,-61.83130235,pointcloud,1.547479,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_7.laz,-1.670212067,-1.673402458,-61.82813005,-61.83131707,pointcloud,16.298437,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_8.laz,-1.67187154,-1.673413061,-61.84928288,-61.85082399,pointcloud,4.475489,LAS/LAZ,1,69/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BAR_A01_2014_laz_9.laz,-1.673396423,-1.68245801,-61.84028775,-61.84929403,pointcloud,233.84792,LAS/LAZ,1,127/2015,20S,"+proj=utm +zone=20 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_0.laz,-9.864751026,-9.865238438,-67.27592637,-67.27643121,pointcloud,0.393986,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_1.laz,-9.874279055,-9.883366058,-67.27633469,-67.28549851,pointcloud,132.587702,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_10.laz,-9.865202963,-9.874278964,-67.26943913,-67.27642869,pointcloud,68.158953,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_11.laz,-9.874325584,-9.883412384,-67.28545178,-67.29461541,pointcloud,160.326185,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_12.laz,-9.86194832,-9.865301573,-67.28554538,-67.28883957,pointcloud,6.907582,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_13.laz,-9.874371867,-9.883447605,-67.29456893,-67.30157956,pointcloud,78.16234,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_2.laz,-9.858848772,-9.865284924,-67.27642878,-67.28557832,pointcloud,46.265922,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_3.laz,-9.874257674,-9.878529908,-67.27218645,-67.27638167,pointcloud,15.991801,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_4.laz,-9.883412475,-9.885101313,-67.29456027,-67.2963103,pointcloud,1.752346,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_5.laz,-9.865285014,-9.874371776,-67.2854986,-67.29466193,pointcloud,109.610095,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_6.laz,-9.883366149,-9.890981177,-67.28541255,-67.29456883,pointcloud,81.733041,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_7.laz,-9.8712826,-9.874387154,-67.2946155,-67.29767123,pointcloud,9.138979,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_8.laz,-9.865238528,-9.874325493,-67.27638176,-67.28554529,pointcloud,141.865691,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2013_laz_9.laz,-9.883343633,-9.887861206,-67.28101456,-67.28545169,pointcloud,19.577198,LAS/LAZ,1,270/2013,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_0.laz,-9.874943015,-9.884029858,-67.28363013,-67.29279381,pointcloud,125.135565,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_1.laz,-9.865855916,-9.874942924,-67.27456014,-67.28372374,pointcloud,114.57173,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_10.laz,-9.884029949,-9.88685588,-67.29273277,-67.29565775,pointcloud,5.772687,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_11.laz,-9.87498935,-9.884074303,-67.29274727,-67.30157643,pointcloud,105.140907,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_12.laz,-9.858843522,-9.865902363,-67.27527455,-67.28376004,pointcloud,34.335745,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_2.laz,-9.866477315,-9.874896343,-67.26943658,-67.27460376,pointcloud,23.669499,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_3.laz,-9.883983571,-9.890972402,-67.2835941,-67.29274718,pointcloud,77.413346,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_4.laz,-9.865902454,-9.874989259,-67.283677,-67.29284039,pointcloud,102.485197,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_5.laz,-9.874896434,-9.88398348,-67.27451302,-67.28367691,pointcloud,82.01586,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_6.laz,-9.874887518,-9.876667741,-67.27281151,-67.27456005,pointcloud,1.655802,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_7.laz,-9.883973458,-9.885998529,-67.28163814,-67.28363003,pointcloud,2.61612,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_8.laz,-9.860088648,-9.86593139,-67.28372383,-67.28946448,pointcloud,20.964482,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
BON_A01_2018_LAS_9.laz,-9.869417988,-9.87501696,-67.2927939,-67.29829614,pointcloud,22.200734,LAS/LAZ,1.2,309/2018,19S,"+proj=utm +zone=19 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_0.laz,-26.6640931,-26.6731936,-49.5955691,-49.60321354,pointcloud,36.863054,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_1.laz,-26.68222,-26.69134292,-49.60288362,-49.61285502,pointcloud,56.769815,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_10.laz,-26.64919426,-26.65533698,-49.61336931,-49.62348744,pointcloud,34.608771,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_11.laz,-26.69115514,-26.69609523,-49.59359087,-49.60288352,pointcloud,20.117775,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_12.laz,-26.67319369,-26.6823184,-49.60299378,-49.61315093,pointcloud,104.692908,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_13.laz,-26.6912463,-26.69646009,-49.6028206,-49.60687119,pointcloud,8.820905,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_14.laz,-26.67309453,-26.68221991,-49.5929458,-49.60310369,pointcloud,84.577043,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_15.laz,-26.65514103,-26.66426569,-49.60321375,-49.61336921,pointcloud,75.346016,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_16.laz,-26.66160254,-26.66416728,-49.60155338,-49.60324468,pointcloud,1.673637,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_17.laz,-26.66436349,-26.66671251,-49.62327867,-49.62482452,pointcloud,1.25446,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_18.laz,-26.68205447,-26.6907175,-49.58616117,-49.5929456,pointcloud,31.947224,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_19.laz,-26.66426578,-26.6733898,-49.61315103,-49.62330659,pointcloud,64.383714,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_2.laz,-26.66416737,-26.67329205,-49.60310379,-49.61326009,pointcloud,82.850702,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_3.laz,-26.6821208,-26.69124621,-49.59283485,-49.60299358,pointcloud,80.56504,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_4.laz,-26.65523941,-26.6643634,-49.6132602,-49.62341492,pointcloud,84.481912,LAS/LAZ,1,38/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_5.laz,-26.65533707,-26.66442024,-49.62330669,-49.62929379,pointcloud,36.726071,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_6.laz,-26.67329214,-26.68209107,-49.61304523,-49.6188408,pointcloud,28.794559,LAS/LAZ,1,35/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_7.laz,-26.6769228,-26.68212071,-49.58958296,-49.59300911,pointcloud,6.585033,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_8.laz,-26.64839391,-26.65523932,-49.60753549,-49.61345114,pointcloud,22.342625,LAS/LAZ,1,30/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAG_A01_2013_laz_9.laz,-26.65457055,-26.65535114,-49.62341502,-49.62488687,pointcloud,0.739986,LAS/LAZ,1,2/2014,22S,"+proj=utm +zone=22 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_0.laz,-23.12705106,-23.13373851,-46.38682297,-46.38859502,pointcloud,16.933415,LAS/LAZ,1,283/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_1.laz,-23.1337386,-23.14285478,-46.37712693,-46.38698439,pointcloud,148.614875,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_10.laz,-23.13390919,-23.14294791,-46.36642804,-46.36745373,pointcloud,17.725504,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_11.laz,-23.14275459,-23.14694852,-46.38698449,-46.38869028,pointcloud,10.442794,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_2.laz,-23.1338242,-23.1429398,-46.36736223,-46.37721908,pointcloud,134.377557,LAS/LAZ,1,288/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_3.laz,-23.13372376,-23.14276914,-46.38689158,-46.38867066,pointcloud,45.411455,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_4.laz,-23.1429399,-23.14717175,-46.36651957,-46.36749658,pointcloud,5.311465,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_5.laz,-23.12717609,-23.1339091,-46.36729483,-46.37712683,pointcloud,62.969915,LAS/LAZ,1,288/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_6.laz,-23.12706948,-23.13382411,-46.37705883,-46.38689148,pointcloud,92.650767,LAS/LAZ,1,288/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_7.laz,-23.12728209,-23.1339172,-46.3663609,-46.36736203,pointcloud,11.364081,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_8.laz,-23.14285487,-23.14716166,-46.36745382,-46.37726222,pointcloud,79.067442,LAS/LAZ,1,293/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A01_2014_laz_9.laz,-23.14276923,-23.14705548,-46.37721918,-46.38702762,pointcloud,74.615988,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_0.laz,-23.12593414,-23.13503551,-46.23056934,-46.23962402,pointcloud,181.413222,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_1.laz,-23.1260044,-23.13511144,-46.22080464,-46.23065165,pointcloud,172.477559,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_10.laz,-23.12419479,-23.12600431,-46.23055348,-46.23954551,pointcloud,31.611716,LAS/LAZ,1,286/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_11.laz,-23.14399685,-23.14416479,-46.23073419,-46.23966109,pointcloud,1.484616,LAS/LAZ,1,286/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_2.laz,-23.12608029,-23.13513793,-46.21737849,-46.22088629,pointcloud,62.720079,LAS/LAZ,1,286/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_3.laz,-23.1349655,-23.14406671,-46.23065174,-46.23968363,pointcloud,132.649023,LAS/LAZ,1,286/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_4.laz,-23.13511153,-23.14416917,-46.21746001,-46.22096808,pointcloud,31.524896,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_5.laz,-23.13503561,-23.14414267,-46.22088639,-46.23073409,pointcloud,169.278294,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_6.laz,-23.1440668,-23.14426179,-46.22096818,-46.23073518,pointcloud,1.841306,LAS/LAZ,1,286/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_7.laz,-23.12428441,-23.1260802,-46.22078908,-46.23056924,pointcloud,21.082388,LAS/LAZ,1,287/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
CAN_A02_2014_laz_8.laz,-23.14414276,-23.1442957,-46.21754157,-46.22096923,pointcloud,0.307225,LAS/LAZ,1,286/2014,23S,"+proj=utm +zone=23 +south +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs "
